Content,Date,Language,Location,Number of Likes,Number of Retweets,In Reply To,Author Name,Author Description,Author Statuses Count,Author Favourites Count,Author Friends Count,Author Followers Count,Author Listed Count,Author Verified,Longitude,Latitude,Author
RT @bainjal: Whatever Obama said about @RahulGandhi he did not say he was a mass murderer in thrall to corporate groups who control the Ind…,14-11-2020 16:13,en,,0,308,,Nupur Ghosh,Designer,1643,12331,14,25,0,FALSE,,,@nupurghosh21
"Had it been the Indian government or Indian media accusing Pakistan of involvement in a terror act, out pseudo intellectuals and anchors would have readily acted as ""His Master's Voice"" and howled the whole week to prove the Indian accusations against Pakistan.",14-11-2020 16:12,en,,1,0,@jamalabdulsamad,Jamal Abdul Samad,Former academician. Pakisran's soldier forever.,7464,10767,236,158,1,FALSE,,,@jamalabdulsamad
"@Shafqat_Mahmood #MyKashmirIsBurning🔥 
dear sir enjoy🤐😡😡
See Indian media how they celebrating diwali they killed innocent Kashmiris. https://t.co/qVOLxHkZoP",14-11-2020 16:10,en,,26,1,@Shafqat_Mahmood,Samii khan,"kä$HmïRììîíí..
BäGhïĀÑ_KHäÑzÄDÄ...
$tÜdËñT...
⚽ExtrOveRtT⚽:-) Follow Back 💯",420,737,1281,1044,0,FALSE,,,@samikhanzada09
"This is called the real Reply. Unlike Indian media we dont show fake videos. On the other hand India is targeting civilians.
@republic 
@IndiaToday 
@ashoswai 
@VikrantRajput0 
@nytimes 
@timesofindia 
@INCIndia 
@DalKhalsaUK
#KashmirUnderAttack https://t.co/5YAiChSbPb",14-11-2020 16:09,en,,3,2,,بت شکن,"‏‏Muslim|Pakistani| 
|باطل کے خلاف لشکر کا ادنیٰ سپاہی |",1570,231,465,522,1,FALSE,,,@idolbreaker007
"@theranajayant Bonjour, please find the unroll here: @whiteHatSnr: THREAD 1. Since Indian media is sold out to #Byjus and #WhiteHatJr let's expose this scam ourselves and… https://t.co/6YOin1VHI7 Have a good day. 🤖",14-11-2020 16:09,en,,2,0,@theranajayant,Thread Reader Unroll Helper,I'm a 🤖 bot that helps @threadreaderapp reply requests to unroll Twitter threads.,113813,2,2,8103,37,FALSE,,,@UnrollHelper
RT @bainjal: Whatever Obama said about @RahulGandhi he did not say he was a mass murderer in thrall to corporate groups who control the Ind…,14-11-2020 16:08,en,,0,308,,salim shah,,514,1957,212,23,0,FALSE,,,@salimsh833
RT @bainjal: Whatever Obama said about @RahulGandhi he did not say he was a mass murderer in thrall to corporate groups who control the Ind…,14-11-2020 16:07,en,,0,308,,Savita Vantagodi,,12724,9522,1697,1265,0,FALSE,,,@SavitaVantagodi
RT @bainjal: Whatever Obama said about @RahulGandhi he did not say he was a mass murderer in thrall to corporate groups who control the Ind…,14-11-2020 16:07,en,,0,308,,Abdul Wasim,Post Graduate (FA)| Adventurer| Love to Travel | Wanderlust| Supporter of Liberal Secular & Democratic Mindset| Views & Opinions Personal,21978,353,142,54,0,FALSE,,,@abdulwaz786
"RT @Nas_k27: Today what @SMQureshiPTI &amp; @OfficialDGISPR revealed proofs, documents,audio recordings of India being involved in terrorism IN…",14-11-2020 16:06,en,,0,13,,Mansoor Ahmad,Agric graduate,33172,47332,4424,1907,1,FALSE,,,@Mansoor55199132
RT @bainjal: Whatever Obama said about @RahulGandhi he did not say he was a mass murderer in thrall to corporate groups who control the Ind…,14-11-2020 16:06,en,,0,308,,Sreedharan Nair,,4122,1974,206,71,0,FALSE,,,@Sreedha02158367
RT @bainjal: Whatever Obama said about @RahulGandhi he did not say he was a mass murderer in thrall to corporate groups who control the Ind…,14-11-2020 16:06,en,,0,308,,SK Jain,"A secular Indian




























                                                   RTs are not endorsement",239680,47432,138,4141,54,FALSE,,,@skjain_05
"RT @bainjal: Is the Indian media still pretending that Arun Jaitley orphans like Navika Kumar, Coomi Kapoor, Virender Kapoor, P R Ramesh ar…",14-11-2020 16:05,en,,0,184,,dhiman_saab,My blood is made of coffee.,309601,38845,982,277,7,FALSE,,,@vdhiman_89
"RT @whiteHatSnr: THREAD
1. Since Indian media is sold out to #Byjus and #WhiteHatJr let's expose this scam ourselves and also find out who…",14-11-2020 16:05,en,,0,447,,pawan maurya,Software Engineer @ Amazon,795,1697,313,97,5,FALSE,,,@pawannitj
"RT @Thecolistin: I believe some gimmick should have been done to create more noise on the press conference.

Kulbhushan Yadav should have b…",14-11-2020 16:05,en,,0,2,,Random Ali,Lost in thoughts!,7239,27543,2704,221,1,FALSE,,,@lastmusing
"RT @Nher_who: As per Indian Media, Bihar saw a Modi wave

Despite RJD getting the highest vote share and becoming the single largest Party…",14-11-2020 16:04,en,,0,441,,krishna uikey,,17436,7736,15,93,0,FALSE,,,@krishnau23
"RT @soldierspeaks: #HappyDiwali by #PakistanArmy to #IndiaRogueState at #LOC in response to #CFV by #IndianArmy
a day earlier in their alco…",14-11-2020 16:03,en,,0,96,,Mani Maken,"Graduation #sportsman #VikingsLover #Hollywood #Farmer #loveTouring #Insafians #Fishing #KidsLover
@ImranKhan my leader",19181,32256,2619,2242,0,FALSE,,,@mani_maken
RT @bainjal: Whatever Obama said about @RahulGandhi he did not say he was a mass murderer in thrall to corporate groups who control the Ind…,14-11-2020 16:02,en,,0,308,,Sanjay Mahato,Live like a human. Sociologist/Microbiologist/Researcher,13988,25371,253,65,2,FALSE,,,@portalofsm
"RT @RMCpost: Well... Well... Whadya know... Im seeing a lot of ""Sarees"" and Indian dresses today on Indian media... and even Christians spo…",14-11-2020 16:01,en,,0,8,,सरदार,,173288,756,423,842,47,FALSE,,,@kachoomar
"RT @AnshumanSail: Pt. Nehru and his bonding with Sardar Patel have always been misreported by Indian Media and right wingers. 

On Pt. Ji's…",14-11-2020 16:00,en,,0,238,,Anas Ashraf ✋,INC supporter,153843,270532,1988,2017,3,FALSE,,,@Luckystrike_007
"RT @Tezz_Osman: #BareBackedIndianTerrorism
Pakistan Army also gave a befitting response to the Indian forces and targeted their check-posts…",14-11-2020 15:59,en,,0,9,,hira,"‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏میری پہچان میری شناخت میرا وطن عزیز پاکستان 🇵🇰
افواج پاکستان سے محبت میرے خون میں شامل 💕

https://t.co/N7fszRLwgE",38780,29080,6120,6356,2,FALSE,,,@hiraapk
"RT @soldierspeaks: #HappyDiwali by #PakistanArmy to #IndiaRogueState at #LOC in response to #CFV by #IndianArmy
a day earlier in their alco…",14-11-2020 15:59,en,,0,96,,Cross Swords ⚔️🇵🇰🇹🇷🇦🇿⚔️,,4517,22314,407,455,0,FALSE,,,@druab111
"RT @Hairakhan9: #IndiaRogueState
It said ""substantial losses, both in terms of men and material, have been incurred on to Indian troops"" th…",14-11-2020 15:58,en,,0,17,,Abdul Ghaffar,,10955,234,90,108,1,FALSE,,,@AbdulGhafarMayo
"RT @soldierspeaks: #HappyDiwali by #PakistanArmy to #IndiaRogueState at #LOC in response to #CFV by #IndianArmy
a day earlier in their alco…",14-11-2020 15:58,en,,0,96,,Umconcept,Pakistan is everything for me....,6790,14615,2780,765,7,FALSE,,,@umconcept
"RT @soldierspeaks: #HappyDiwali by #PakistanArmy to #IndiaRogueState at #LOC in response to #CFV by #IndianArmy
a day earlier in their alco…",14-11-2020 15:58,en,,0,96,,B I L A L ツ🇵🇰💔,"﷽

Pr0uDly Pakistanɪ🇵🇰 peace lovɪng❤️Pukthoon !
 StuDent !❤
BelieVeD On there ɪs no GoD but Allah❤️",390,371,120,25,0,FALSE,,,@SyedBilalZain2
"Pak army targets Indian army and kills innumerable soldiers but Indian media is hiding the death of its soldiers from its people On the other hand, the humiliated army of India targeted the people of Pakistan and Azad Kashmir.
@esbilgictr
#DGISPR https://t.co/5Qzo8D9wE3",14-11-2020 15:57,en,,0,0,,B I L A L ツ🇵🇰💔,"﷽

Pr0uDly Pakistanɪ🇵🇰 peace lovɪng❤️Pukthoon !
 StuDent !❤
BelieVeD On there ɪs no GoD but Allah❤️",390,371,120,25,0,FALSE,,,@SyedBilalZain2
"RT @soldierspeaks: #HappyDiwali by #PakistanArmy to #IndiaRogueState at #LOC in response to #CFV by #IndianArmy
a day earlier in their alco…",14-11-2020 15:57,en,,0,96,,【 A z a d 】,Kashmiri by birth and Pakistani by choice.,11466,35124,741,1156,3,FALSE,,,@The_Asmch
"RT @whiteHatSnr: THREAD
1. Since Indian media is sold out to #Byjus and #WhiteHatJr let's expose this scam ourselves and also find out who…",14-11-2020 15:57,en,,0,447,,tikna,,8992,11032,21,25,0,FALSE,,,@_tikna_
"@ssingapuri @republic Adding to your views , why pay PAK rogues by inviting to a Indian news channel.Stop paying and stop this tamashaa circus",14-11-2020 15:57,en,,0,0,@ssingapuri,phchandramouli,"Nationalist, For atmanirbhar Bharath & Hindu Raashtra",1289,2100,94,9,0,FALSE,,,@phchandramouli
"RT @soldierspeaks: #HappyDiwali by #PakistanArmy to #IndiaRogueState at #LOC in response to #CFV by #IndianArmy
a day earlier in their alco…",14-11-2020 15:57,en,,0,96,,Ehsan Raja,,48131,43441,366,335,1,FALSE,,,@EhsanRaja14
"RT @soldierspeaks: #HappyDiwali by #PakistanArmy to #IndiaRogueState at #LOC in response to #CFV by #IndianArmy
a day earlier in their alco…",14-11-2020 15:57,en,,0,96,,من جانباز,"تیری حفاظت کا عزم لگ کر 
ہر ایک محاذ پر ہے ۔۔۔گواہ رہنا 🇵🇰
پاکستان ذندہ باد 🇵🇰🇵🇰",5657,8158,113,150,0,FALSE,,,@P_e_a_r_l_5
@ColSanjayPande LOL happened in Syria. Pathetic condition of Indian media! https://t.co/J2lNAGn81a,14-11-2020 15:56,en,,0,0,@ColSanjayPande,irtizaali,,175,12,11,12,0,FALSE,,,@irtizaali
@HerNameIs_Bea's account has been withheld in India in response to a legal demand. Learn more.,14-11-2020 15:55,en,,0,37,,Waseem Khan,,126349,11120,2379,360,5,FALSE,,,@weseire
Indian's reaction may be another false flag. U of anyone know very well the credibility of Indian media.. If in self interest DC ignores the values based on which its supreme. Then Rip huminity and rest assure its supremacy will be lost soon over the world. https://t.co/B3wlzGKJ50,14-11-2020 15:55,en,,0,0,,Imran Khan,A Professional Engineer & Project Manager with interest in Human rights and Politics,8614,7846,358,371,17,FALSE,,,@imrankha78
"RT @Realjummana: Well Done DG ISPR This is the difference between Pakistan and India
INDIAN MEDIA           VS DG ISPR
 
#DGISPR https://t.…",14-11-2020 15:54,en,,0,37,,🌞 Light,"#love #ArmedForces #Pakistan #PTI
#PMTF #ProudSon beware #Markhor Is Watching You...",1725,571,296,135,0,FALSE,,,@Ilyas2021
"RT @soldierspeaks: #HappyDiwali by #PakistanArmy to #IndiaRogueState at #LOC in response to #CFV by #IndianArmy
a day earlier in their alco…",14-11-2020 15:54,en,,0,96,,تُو شاہِ عشق ھےمیں فقیر عشق,"لا إله إلا الله محمد رسول اللهﷺ. خاتم النبين 
 فالو صرف اللّٰہ کے آخری رسول محمد صلی اللہ علیہ وآلہ وسلم اور انکے اصحابہ اجمعین کو کریں۔",2353,1595,892,374,0,FALSE,,,@SyedWajid_Shah
"Reality Indian government want change focus from china to Pakistan

Because your govt can't remove chinese force from finger 3-4 you loos land.

So how can give new debate for lier Indian media

That's main reason

Why not attack on china, now you have available Rafel https://t.co/IVTaY8hzfe",14-11-2020 15:53,en,,0,0,,🔥Saddam Husain🇵🇰🇵🇰,"proud I'm Muslim following Qur'an truth hadith.
respect human being. respect all religious but practice only my religious
help poor people.
الله اكبر ولله الحمد",11296,6540,434,109,0,FALSE,,,@abuumar0885
"RT @soldierspeaks: #HappyDiwali by #PakistanArmy to #IndiaRogueState at #LOC in response to #CFV by #IndianArmy
a day earlier in their alco…",14-11-2020 15:52,en,,0,96,,Engr Abdul Rab A Iqbal,"Patriotic, defender of ideological boundaries of Pakistan. Enthusiastic for freedom of Kashmir and development of Pakistan through CPEC. @Defenders_Of_PK",4842,18281,1668,637,1,FALSE,,,@rab_iqbal
"RT @soldierspeaks: #HappyDiwali by #PakistanArmy to #IndiaRogueState at #LOC in response to #CFV by #IndianArmy
a day earlier in their alco…",14-11-2020 15:52,en,,0,96,,Sayful Khan,,4855,10002,159,32,1,FALSE,,,@Sayful41175466
"RT @bainjal: Is the Indian media still pretending that Arun Jaitley orphans like Navika Kumar, Coomi Kapoor, Virender Kapoor, P R Ramesh ar…",14-11-2020 15:51,en,,0,184,,Anas Ashraf ✋,INC supporter,153843,270532,1988,2017,3,FALSE,,,@Luckystrike_007
"RT @PotashAlum_: #IndiaRogueState
It said ""substantial losses, both in terms of men and material, have been incurred on to Indian troops"" t…",14-11-2020 15:51,en,,0,7,,Abdul Ghaffar,,10955,234,90,108,1,FALSE,,,@AbdulGhafarMayo
"RT @whiteHatSnr: THREAD
1. Since Indian media is sold out to #Byjus and #WhiteHatJr let's expose this scam ourselves and also find out who…",14-11-2020 15:50,en,,0,447,,Sai Ram,"Privacy aware human with interest in Servers, Serverless and Automation",5786,1769,434,539,41,FALSE,,,@sairam
"RT @soldierspeaks: #HappyDiwali by #PakistanArmy to #IndiaRogueState at #LOC in response to #CFV by #IndianArmy
a day earlier in their alco…",14-11-2020 15:50,en,,0,96,,Naseer Awan,,574,749,789,160,0,FALSE,,,@NaseerA40603436
"RT @Tezz_Osman: #BareBackedIndianTerrorism
Pakistan Army also gave a befitting response to the Indian forces and targeted their check-posts…",14-11-2020 15:50,en,,0,9,,Pak Zindabad,,3030,3008,69,73,0,FALSE,,,@PakZind1
"RT @HinduAmericans: Pollution is a huge problem in New Delhi and India. 

But the Indian media, courts, elites ignore the problem 364 days…",14-11-2020 15:50,en,,0,69,,🙏जय महाकाल 🙏Raman Nation First जय भवानी 🙏,"Government and Politics Politicians and Pol Parties, BJP and Modi-Yogi Supporter. Hardcore nationalist, Fake secularist keep distance",10437,19879,1095,722,0,FALSE,,,@bharatdgr8est
"RT @soldierspeaks: #HappyDiwali by #PakistanArmy to #IndiaRogueState at #LOC in response to #CFV by #IndianArmy
a day earlier in their alco…",14-11-2020 15:49,en,,0,96,,I_m Pakistan🇵🇰,Long live Pakistan..!🇵🇰💕Admin of Team @Defenders_Of_PK⚔️#Team_Defenders,35367,9518,89,795,1,FALSE,,,@ImPakLover
"RT @soldierspeaks: #HappyDiwali by #PakistanArmy to #IndiaRogueState at #LOC in response to #CFV by #IndianArmy
a day earlier in their alco…",14-11-2020 15:49,en,,0,96,,‘Pretty Boy’ Faisal,When injustice becomes law then rebellion becomes a duty||Muslim||Love Pindi boy||Pakistani Kashmiri||,1280,2214,188,643,1,FALSE,,,@defencePKAJK
"RT @AnshumanSail: Pt. Nehru and his bonding with Sardar Patel have always been misreported by Indian Media and right wingers. 

On Pt. Ji's…",14-11-2020 15:49,en,,0,238,,Amar Singh 💫,"Have courage to speak truth🍁

Kabhi kabhi memes aur kabhi nationalistic aavaj.

Follow back  (DM).

Can I get 2800 Followers?",12903,42104,1523,2822,11,FALSE,,,@amarsingh0322
@SugamAgarwal17 @FaryadSafeer @ImranKhanPTI Honestly? you would believe whatever you media would tell you? dont you know Indian media is full of lies and declared as fake media on international forums.,14-11-2020 15:49,en,,3,0,@SugamAgarwal17,Awais Afridi,It's ok if you don't like me.Not everyone has a good taste.,3203,212,169,41,0,FALSE,,,@Moon123khan
"#HappyDiwali by #PakistanArmy to #IndiaRogueState at #LOC in response to #CFV by #IndianArmy
a day earlier in their alcohol induced exuberance to celebrate #Diwali 
6 Indian soldiers killed by #Pakistan's response as per #indianmedia making #Diwali2020 memorable for them forever. https://t.co/vtmqEqK50t",14-11-2020 15:48,en,,290,96,,Major Adil Raja (R)🇵🇰,"War Wounded Veteran|Spokesperson @ex_pess| IR Analyst|Columnist @The_Nation 🇵🇰🇹🇷🇬🇧🇨🇳🇧🇩 

https://t.co/J5wSUZPU6g",11659,12905,343,9102,17,FALSE,,,@soldierspeaks
RT @bainjal: Whatever Obama said about @RahulGandhi he did not say he was a mass murderer in thrall to corporate groups who control the Ind…,14-11-2020 15:48,en,,0,308,,Irfan,,4081,11554,85,37,0,FALSE,,,@EidMiladunnabi_
"RT @IrfanGu73624284: #IndiaRogueState 
 in terms of men and material, have been incurred on to Indian troops which have also been accepted…",14-11-2020 15:47,en,,0,5,,M Ali Mayo,,111542,11751,2620,2308,1,FALSE,,,@MAliMayo1
"RT @bainjal: Is the Indian media still pretending that Arun Jaitley orphans like Navika Kumar, Coomi Kapoor, Virender Kapoor, P R Ramesh ar…",14-11-2020 15:47,en,,0,184,,Souvik Chakraborty,I am proud of my country but ashamed of my government,321511,414417,195,1328,3,FALSE,,,@Golden_Seagul
"RT @IrfanGu73624284: #IndiaRogueState 
the Indian media as well, warning New Delhi that such provocative acts in future “will be responded…",14-11-2020 15:47,en,,0,2,,M Ali Mayo,,111542,11751,2620,2308,1,FALSE,,,@MAliMayo1
"RT @Tezz_Osman: #BareBackedIndianTerrorism
Pakistan Army also gave a befitting response to the Indian forces and targeted their check-posts…",14-11-2020 15:46,en,,0,9,,Shahzaib Chodhary,"محبت میں نے رب سے سیکھى جس کى رحمت اس کے غضب پر غالب ہے
#محبت_مافیا",5884,5614,266,274,0,FALSE,,,@Shsh1804
RT @bainjal: Whatever Obama said about @RahulGandhi he did not say he was a mass murderer in thrall to corporate groups who control the Ind…,14-11-2020 15:46,en,,0,308,,rajesh nagar✋,,49381,117426,920,673,3,FALSE,,,@iamrajeshnagar
@HerNameIs_Bea's account has been withheld in India in response to a legal demand. Learn more.,14-11-2020 15:45,en,,0,37,,Prozacistani,"Fighting the NWO, Rider on the Storm, fitness junkie, PS4 Pro gamer, dedicated to logic and rationality, dead man walking, lean mean baldy",4665,4816,57,77,1,FALSE,,,@prozacistani
RT @bainjal: Whatever Obama said about @RahulGandhi he did not say he was a mass murderer in thrall to corporate groups who control the Ind…,14-11-2020 15:45,en,,0,308,,Farhana Rizvi,,9431,4918,491,408,0,FALSE,,,@FarhanaRizvi12
RT @bainjal: Whatever Obama said about @RahulGandhi he did not say he was a mass murderer in thrall to corporate groups who control the Ind…,14-11-2020 15:45,en,,0,308,,john ekka,Adivasi.,118800,93637,4363,2145,17,FALSE,,,@johnekka11
"RT @Nas_k27: Today what @SMQureshiPTI &amp; @OfficialDGISPR revealed proofs, documents,audio recordings of India being involved in terrorism IN…",14-11-2020 15:45,en,,0,13,,sami malik,"Software Engineer ..IK,PakArmy&bookLover. we yeah Freelancer, Entrepreneur, blogger. Tweets are personal, RTs not endorsement.  فالوبیک کا تحفہ لازمی ملے گا",17900,58134,2852,1696,1,FALSE,,,@SammiMALIK
